timestamp,ax,ay,az,gx,gy,gz,activity
1321022, 0.837524, -0.742432, -0.451416, -14.526371, -85.876465, 81.604004,hihat_left_highintensity
1321042, 0.426392, -0.659058, -0.510132, 7.385256, -60.424820, 83.679199,hihat_left_highintensity
1321062, 0.080078, -0.667603, -0.518188, 12.451176, -15.441898, 67.260742,hihat_left_highintensity
1321082, 0.058350, -0.735474, -0.509155, 27.954109, 3.906251, 20.629883,hihat_left_highintensity
1321102, 0.135742, -0.831665, -0.414185, 30.456551, -22.583015, 50.354019,hihat_left_highintensity
1321122, 0.170410, -0.924683, -0.299316, 20.385742, -51.452652, 36.437988,hihat_left_highintensity
1321142, 0.087280, -0.904175, -0.406982, -6.164553, -39.184570, -7.446291,hihat_left_highintensity
1321162, -0.119995, -0.805664, -0.782715, -11.657719, 53.222672, -56.579605,hihat_left_highintensity
1321182, -0.065674, -0.687256, -0.887939, -20.751953, 187.072815, -86.608887,hihat_left_highintensity
1321202, 0.020142, -0.680420, -0.425171, -0.610352, 219.055237, -89.416534,hihat_left_highintensity
1321222, 0.341553, -0.822876, 0.138306, 17.761230, 78.857422, -68.969727,hihat_left_highintensity
1321242, 0.368164, -0.855713, 0.038208, 14.404301, -3.540040, -65.734863,hihat_left_highintensity
1321262, 0.578979, -0.936523, -0.047485, -23.193367, -34.301758, -36.010742,hihat_left_highintensity
1321282, 1.174927, -0.894653, -0.318115, -23.315437, -24.292000, 40.527344,hihat_left_highintensity
1321302, 1.186768, -0.894287, -0.426636, -27.343758, -14.404301, 78.735352,hihat_left_highintensity
1321322, 0.926147, -0.746826, -0.437378, -20.935059, -34.118652, 96.557648,hihat_left_highintensity
1321342, 0.558472, -0.719971, -0.450073, 2.319336, -68.542480, 94.482452,hihat_left_highintensity
1321362, 0.136353, -0.719116, -0.391235, 1.831055, -71.777344, 93.994171,hihat_left_highintensity
1321382, 0.047607, -0.741455, -0.330444, 10.131836, -65.979004, 66.650391,hihat_left_highintensity
1321402, -0.019409, -0.783081, -0.380981, 18.432617, -52.490250, 54.687515,hihat_left_highintensity
1321422, -0.121826, -0.816772, -0.454590, 8.789063, -36.254883, 28.686531,hihat_left_highintensity
1321442, -0.169434, -0.881348, -0.515625, -11.535648, -18.920898, -8.178711,hihat_left_highintensity
1321462, -0.100464, -0.856323, -0.556396, -9.704590, -7.690432, -33.020020,hihat_left_highintensity
1321482, 0.109741, -0.856323, -0.389771, -9.704590, -17.211914, -42.175293,hihat_left_highintensity
1321502, 0.440796, -0.803467, -0.446289, -5.920412, -33.447266, -72.082520,hihat_left_highintensity
1321522, 0.255737, -0.852173, -0.733765, -0.915528, 13.488773, -109.252960,hihat_left_highintensity
1321542, 0.204468, -0.851440, -0.857056, -37.658691, 212.646545, -93.750031,hihat_left_highintensity
1321562, 0.590088, -0.518555, -0.130371, -18.310547, 322.448730, -94.238312,hihat_left_highintensity
1321582, 1.381592, -0.586914, 0.280762, 10.009766, -4.028320, 32.775879,hihat_left_highintensity
1321602, 0.491455, -1.038330, -0.018921, -19.714355, -141.052246, 39.184570,hihat_left_highintensity
1321622, 1.226929, -1.017700, -0.532959, -26.123055, -135.070801, 97.412140,hihat_left_highintensity
1321642, 0.699341, -0.895142, -0.705078, -26.672371, -116.333038, 113.952667,hihat_left_highintensity
1321662, 0.504517, -0.591187, -0.714844, 2.319336, -137.756348, 110.412628,hihat_left_highintensity
1321682, -0.047974, -0.560181, -0.600220, 41.809082, -139.587402, 86.364746,hihat_left_highintensity
1321702, -0.402832, -0.595825, -0.562012, 57.312027, -81.726074, 46.752945,hihat_left_highintensity
1321722, -0.499146, -0.832397, -0.455811, 56.457535, -28.686531, 36.682129,hihat_left_highintensity
1321742, -0.310425, -0.989624, -0.362427, 39.672852, -22.277840, 19.042969,hihat_left_highintensity
1321762, -0.194824, -0.987183, -0.357544, 32.836914, -57.067886, 20.019531,hihat_left_highintensity
1321782, -0.250488, -1.027222, -0.349976, 15.625004, -72.082520, 29.052742,hihat_left_highintensity
1321802, -0.066284, -1.021240, -0.313354, -4.821777, -77.270508, -10.131836,hihat_left_highintensity
1321822, 0.169434, -0.855835, -0.578247, -30.029305, -59.692398, -40.832520,hihat_left_highintensity
1321842, 0.024292, -0.741821, -0.634277, -20.324707, 21.911621, -71.594238,hihat_left_highintensity
1321862, -0.520386, -0.800049, -0.458130, -6.408693, 196.716370, -89.416534,hihat_left_highintensity
1321882, 0.481567, -0.860107, -0.194946, -13.854984, 202.087463, -57.617203,hihat_left_highintensity
1321902, 0.903931, -0.734253, -0.195557, 4.089355, 56.762711, -96.435577,hihat_left_highintensity
1321922, 0.714111, -0.870117, -0.195313, -1.525879, -73.852539, -5.798342,hihat_left_highintensity
1321942, 0.752319, -0.939697, -0.456787, 12.329105, -68.176270, 3.479005,hihat_left_highintensity
1321962, 0.880249, -1.005859, -0.369507, -10.559082, -46.691910, 31.921394,hihat_left_highintensity
1321982, 0.745728, -0.795654, -0.381104, -7.507326, -64.758301, 61.157242,hihat_left_highintensity
1322002, 0.458252, -0.752197, -0.410767, 10.437012, -70.678711, 55.908218,hihat_left_highintensity
1322022, 0.180786, -0.802490, -0.422852, 16.906738, -67.871094, 50.537125,hihat_left_highintensity
1322042, 0.077271, -0.832275, -0.440918, 16.479492, -64.514160, 50.781265,hihat_left_highintensity
