timestamp,ax,ay,az,gx,gy,gz,activity
52721, 1.000000, 0.722534, -0.813965, 0.102905, -28.747566, -40.954590, -35.278320,right_up
52741, 1.000000, 0.740234, -0.762695, 0.024536, -29.479988, -41.992188, -45.593277,right_up
52761, 1.000000, 0.773438, -0.720093, -0.014282, -24.841316, -40.161133, -51.330582,right_up
52781, 1.000000, 0.796753, -0.666992, -0.045654, -16.845703, -36.865234, -53.833023,right_up
52801, 1.000000, 0.791870, -0.592773, -0.104980, -19.897461, -31.127937, -53.161636,right_up
52821, 1.000000, 0.795410, -0.558228, -0.124634, -14.526371, -27.709969, -53.161636,right_up
52841, 1.000000, 0.782349, -0.533447, -0.149048, -4.272461, -24.292000, -53.405777,right_up
52861, 1.000000, 0.767090, -0.485229, -0.174561, 4.821777, -21.301270, -52.978531,right_up
52881, 1.000000, 0.773071, -0.452271, -0.189575, 18.676758, -19.714355, -52.185074,right_up
52901, 1.000000, 0.780762, -0.375977, -0.165039, 2.075195, -13.244633, -44.616714,right_up
52921, 1.000000, 0.771851, -0.382324, -0.197876, -6.774904, -7.202150, -37.414551,right_up
52941, 1.000000, 0.771240, -0.351196, -0.232544, -8.850098, -2.441406, -31.005867,right_up
52961, 1.000000, 0.783569, -0.303589, -0.232910, -9.582520, 3.295899, -23.925789,right_up
52981, 1.000000, 0.807373, -0.329468, -0.265625, -0.488281, 8.605957, -17.089844,right_up
53001, 1.000000, 0.856812, -0.184570, -0.282837, 36.560059, 11.779789, -8.911133,right_up
53021, 1.000000, 0.881714, -0.212280, -0.279297, 17.639160, 18.798828, 8.239746,right_up
53041, 1.000000, 0.908325, -0.351440, -0.232422, 35.461426, 29.296883, 25.085457,right_up
53061, 1.000000, 0.947998, -0.468750, -0.169800, 85.021973, 41.015625, 40.893555,right_up
53081, 1.000000, 0.998779, -0.661621, -0.143799, 172.180176, 57.434097, 46.020523,right_up
53101, 1.000000, 1.018677, -0.333740, 0.093018, 159.118652, 79.223633, 61.157242,right_up
53121, 1.000000, 0.884277, -0.699219, 0.192749, 152.526855, 91.003448, 62.805191,right_up
53141, 1.000000, 0.795044, -0.674438, 0.382446, 146.301270, 86.364746, 46.447769,right_up
53161, 1.000000, 0.719360, -0.753540, 0.572754, 92.590363, 61.828629, 25.634773,right_up
53181, 1.000000, 0.704956, -0.833862, 0.698853, 45.654312, 28.015144, 1.708985,right_up
53201, 1.000000, 0.730469, -0.813965, 0.680908, -7.080080, -16.723633, -26.245125,right_up
53221, 1.000000, 0.753174, -0.728516, 0.534180, -13.671879, -42.297363, -42.602539,right_up
53241, 1.000000, 0.800049, -0.621338, 0.392090, -19.042969, -62.622086, -53.100601,right_up
53261, 1.000000, 0.825439, -0.546265, 0.305420, -25.939949, -72.937012, -59.692398,right_up
53281, 1.000000, 0.854004, -0.513672, 0.235352, -28.198250, -72.937012, -62.805191,right_up
53301, 1.000000, 0.869263, -0.441772, 0.173584, -31.555183, -67.932129, -61.462418,right_up
53321, 1.000000, 0.890259, -0.437500, 0.074707, -37.719727, -62.500015, -54.992691,right_up
53341, 1.000000, 0.910889, -0.393433, 0.023071, -40.100098, -55.297867, -49.621597,right_up
53361, 1.000000, 0.897705, -0.330933, -0.039063, -34.179688, -49.072281, -47.363297,right_up
53381, 1.000000, 0.875366, -0.245605, -0.062012, -52.307144, -40.710449, -41.442871,right_up
53401, 1.000000, 0.841919, -0.206665, -0.141724, -68.481445, -29.602058, -28.686531,right_up
53421, 1.000000, 0.810913, -0.197998, -0.207764, -56.701675, -30.578621, -21.118164,right_up
53441, 1.000000, 0.801758, -0.081543, -0.254150, -38.391113, -25.573738, -15.380863,right_up
53461, 1.000000, 0.765503, 0.029053, -0.380005, -33.813477, -19.897461, -2.502441,right_up
53481, 1.000000, 0.752808, 0.171387, -0.552246, -21.545410, -1.525879, 16.174316,right_up
53501, 1.000000, 0.950928, 0.491943, -0.789429, 4.089355, 45.593277, 48.645035,right_up
53521, 1.000000, 1.025757, 0.302002, -0.763550, 15.380863, 90.026886, 115.417511,right_up
53541, 1.000000, 0.856079, -0.112793, -0.467896, 84.594727, 155.151367, 180.236877,right_up
53561, 1.000000, 0.528320, -0.661133, -0.020752, 108.093292, 176.452637, 186.157288,right_up
53581, 1.000000, 0.367920, -1.083618, 0.615112, 98.815948, 157.592773, 138.610840,right_up
53601, 1.000000, 0.418823, -1.456787, 1.007324, 42.175293, 125.488312, 78.430176,right_up
53621, 1.000000, 0.626831, -1.420654, 1.144287, 15.258793, 30.273445, -21.057129,right_up
53641, 1.000000, 0.765991, -1.229980, 1.038086, -25.512703, -22.644051, -62.072769,right_up
53661, 1.000000, 0.844360, -0.970459, 0.825073, -43.884277, -59.387222, -84.106445,right_up
53681, 1.000000, 0.875244, -0.732544, 0.582153, -55.725113, -82.946777, -90.576202,right_up
53701, 1.000000, 0.902344, -0.573486, 0.366455, -49.377457, -93.505890, -89.721710,right_up
53721, 1.000000, 0.883179, -0.372437, 0.198486, -43.090820, -94.360382, -83.312988,right_up
53741, 1.000000, 0.875244, -0.292725, 0.071411, -47.058121, -88.378906, -72.204590,right_up
53761, 1.000000, 0.865967, -0.267822, 0.002930, -51.452652, -80.688477, -61.218277,right_up
53781, 1.000000, 0.841797, -0.302856, -0.058472, -41.625977, -69.946289, -53.588882,right_up
53801, 1.000000, 0.848511, -0.194336, -0.097046, -38.696289, -58.715836, -47.119156,right_up
53821, 1.000000, 0.840088, -0.222290, -0.167480, -24.780281, -44.250504, -36.682129,right_up
53841, 1.000000, 0.836304, -0.207275, -0.203857, -10.070801, -36.682129, -27.526863,right_up
53861, 1.000000, 0.836792, -0.205078, -0.219727, -9.033203, -28.137215, -18.127441,right_up
53881, 1.000000, 0.832153, -0.191162, -0.233032, -7.751467, -18.920898, -11.718754,right_up
53901, 1.000000, 0.832275, -0.207520, -0.222290, -19.653320, -10.070801, -4.394531,right_up
53921, 1.000000, 0.825439, -0.244873, -0.246826, -16.113281, -2.624512, -0.671387,right_up
53941, 1.000000, 0.849365, -0.231323, -0.270142, 3.967286, 3.356935, -0.061035,right_up
53961, 1.000000, 0.865479, -0.192749, -0.272583, 8.361816, 13.122562, 6.408693,right_up
53981, 1.000000, 0.907104, -0.105591, -0.272583, 11.718754, 26.062019, 16.723633,right_up
54001, 1.000000, 0.921875, -0.118896, -0.281006, 32.104492, 40.954590, 30.151375,right_up
54021, 1.000000, 0.992188, -0.042358, -0.213989, 108.032257, 66.894531, 67.382813,right_up
54041, 1.000000, 1.009521, -0.086792, -0.073730, 54.565445, 87.219238, 112.792999,right_up
54061, 1.000000, 0.870239, -0.366577, 0.080566, 44.982925, 89.843781, 132.263184,right_up
54081, 1.000000, 0.756226, -0.582031, 0.284058, 43.273926, 78.796387, 132.690430,right_up
54101, 1.000000, 0.691895, -0.817627, 0.467773, 35.888672, 66.833496, 121.826202,right_up
54121, 1.000000, 0.654419, -0.931885, 0.596436, -3.479005, 44.982925, 100.952179,right_up
54141, 1.000000, 0.667358, -1.123779, 0.605103, -26.611336, 17.272949, 67.504883,right_up
54161, 1.000000, 0.697632, -1.125122, 0.556641, -31.616219, -8.911133, 30.883797,right_up
54181, 1.000000, 0.731079, -1.127197, 0.442871, -33.020020, -29.846199, 0.427246,right_up
54201, 1.000000, 0.759521, -1.069580, 0.314575, -19.042969, -44.860855, -26.245125,right_up
54221, 1.000000, 0.788940, -0.859375, 0.143677, 10.437012, -54.443375, -56.823746,right_up
54241, 1.000000, 0.832764, -0.714233, 0.098633, -3.234864, -51.574722, -64.880371,right_up
54261, 1.000000, 0.817139, -0.714478, 0.027100, -20.935059, -45.837418, -68.115234,right_up
54281, 1.000000, 0.816772, -0.628662, -0.012695, -19.348145, -42.053223, -73.242188,right_up
54301, 1.000000, 0.804443, -0.533936, -0.029663, -23.864754, -38.085938, -75.073242,right_up
54321, 1.000000, 0.801880, -0.495972, -0.034424, -34.057617, -33.752441, -73.242188,right_up
54341, 1.000000, 0.776489, -0.432129, -0.084351, -26.245125, -32.775879, -73.425293,right_up
54361, 1.000000, 0.771851, -0.325195, -0.088867, -33.203125, -32.409668, -71.655273,right_up
54381, 1.000000, 0.776489, -0.313477, -0.089966, -34.423828, -30.212410, -68.054199,right_up
54401, 1.000000, 0.771362, -0.302246, -0.103882, -24.108894, -28.259285, -63.354507,right_up
54421, 1.000000, 0.769165, -0.217529, -0.128662, -16.967773, -25.939949, -58.837906,right_up
54441, 1.000000, 0.772461, -0.130859, -0.155640, -30.273445, -22.827156, -47.729507,right_up
54461, 1.000000, 0.784180, -0.118042, -0.206543, -14.221195, -21.728516, -40.588379,right_up
54481, 1.000000, 0.755249, -0.003052, -0.261597, -2.624512, -14.770512, -30.761726,right_up
54501, 1.000000, 0.864136, 0.025757, -0.487915, 12.817387, -13.061527, -22.705086,right_up
54521, 1.000000, 1.068115, 0.227173, -0.438599, 62.988297, -3.234864, -2.014160,right_up
54541, 1.000000, 1.145386, -0.014526, -0.318848, 56.335464, 36.132813, 31.311043,right_up
54561, 1.000000, 1.255981, -0.309570, -0.215820, 88.806183, 95.214874, 75.866699,right_up
54581, 1.000000, 1.124512, -0.380615, -0.118408, 130.493164, 138.305664, 118.347198,right_up
54601, 1.000000, 0.871460, -0.298218, -0.027588, 119.995148, 144.470215, 122.802765,right_up
54621, 1.000000, 0.688354, -0.609985, 0.217163, 68.420410, 110.778839, 109.313995,right_up
54641, 1.000000, 0.667236, -0.841919, 0.556030, -15.258793, 64.331055, 74.096680,right_up
54661, 1.000000, 0.692993, -1.063843, 0.613770, -51.208511, 35.583496, 42.297363,right_up
54681, 1.000000, 0.762939, -1.098267, 0.601318, -39.733887, 5.981447, 1.586915,right_up
54701, 1.000000, 0.820557, -1.003296, 0.540894, -27.709969, -18.615723, -32.226563,right_up
54721, 1.000000, 0.863281, -0.929321, 0.459106, -14.221195, -35.949707, -59.753433,right_up
54741, 1.000000, 0.877930, -0.759644, 0.362671, 2.502441, -46.813980, -79.101563,right_up
54761, 1.000000, 0.875977, -0.587524, 0.240356, 0.122070, -53.344742, -87.585449,right_up
54781, 1.000000, 0.879761, -0.444580, 0.127563, -3.845216, -57.312027, -90.698273,right_up
54801, 1.000000, 0.887695, -0.311646, 0.055054, -18.432617, -57.434097, -88.562042,right_up
54821, 1.000000, 0.872681, -0.257568, -0.009033, -23.986824, -56.091324, -83.862305,right_up
54841, 1.000000, 0.887085, -0.127197, -0.058594, -46.997086, -47.424332, -70.617676,right_up
54861, 1.000000, 0.888184, -0.143677, -0.081299, -36.315918, -39.916992, -58.105484,right_up
54881, 1.000000, 0.884277, -0.143555, -0.107788, -43.334961, -33.630371, -41.687012,right_up
54901, 1.000000, 0.887817, -0.080933, -0.117798, -25.451668, -24.475105, -32.165527,right_up
54921, 1.000000, 0.880005, -0.109009, -0.142090, -15.380863, -21.606445, -22.277840,right_up
54941, 1.000000, 0.854126, -0.077637, -0.131226, 5.981447, -16.357422, -14.099125,right_up
54961, 1.000000, 0.832153, -0.075806, -0.139526, 15.808109, -9.826660, -2.563477,right_up
54981, 1.000000, 0.806641, -0.032593, -0.171265, 2.868653, -4.333496, 10.925293,right_up
55001, 1.000000, 0.807861, -0.067383, -0.212158, 5.981447, -1.098633, 17.150879,right_up
55021, 1.000000, 0.822021, -0.008301, -0.227783, 3.295899, 4.272461, 23.681648,right_up
55041, 1.000000, 0.880981, -0.039795, -0.352417, 12.390141, 23.254402, 40.222168,right_up
55061, 1.000000, 0.990234, 0.042969, -0.334473, 49.316422, 35.217285, 56.884781,right_up
55081, 1.000000, 1.148193, -0.204590, -0.185791, 64.758301, 70.251465, 86.547852,right_up
55101, 1.000000, 1.127686, -0.437256, 0.044678, 66.345215, 106.445343, 128.051758,right_up
55121, 1.000000, 0.955078, -0.567383, 0.178223, 83.984375, 124.816925, 131.164551,right_up
55141, 1.000000, 0.764282, -0.658447, 0.393799, 65.734863, 105.651886, 109.008820,right_up
55161, 1.000000, 0.687500, -0.797974, 0.562866, 27.709969, 72.204590, 75.744629,right_up
55181, 1.000000, 0.706421, -0.945923, 0.612183, 16.967773, 33.630371, 36.987305,right_up
55201, 1.000000, 0.759888, -0.891113, 0.581909, 11.718754, 3.417970, 4.089355,right_up
55221, 1.000000, 0.802124, -0.816772, 0.511841, 9.460449, -17.517090, -16.479492,right_up
55241, 1.000000, 0.846191, -0.736450, 0.411377, 21.850586, -32.226563, -28.686531,right_up
55261, 1.000000, 0.916382, -0.589966, 0.255249, 34.973145, -43.579102, -34.606934,right_up
55281, 1.000000, 0.925659, -0.566284, 0.172974, 41.015625, -45.349136, -34.545898,right_up
55301, 1.000000, 0.914429, -0.451294, 0.162476, 36.926270, -41.198730, -32.592773,right_up
55321, 1.000000, 0.913940, -0.515503, 0.118408, 87.097168, -35.705566, -39.794922,right_up
55341, 1.000000, 0.875732, -0.303711, 0.075073, 94.482452, -29.235847, -33.020020,right_up
55361, 1.000000, 0.898926, -0.368652, 0.039063, 88.256836, -24.414070, -24.536140,right_up
55381, 1.000000, 0.953125, -0.368042, 0.086548, 100.097687, -21.545410, -18.249512,right_up
55401, 1.000000, 0.841187, -0.251465, 0.146484, 65.063477, -2.075195, -3.112794,right_up
55421, 1.000000, 0.870972, -0.254639, 0.225708, -10.559082, 11.291508, 16.113281,right_up
55441, 1.000000, 0.831421, -0.556641, 0.165649, 17.028809, 14.404301, 10.559082,right_up
55461, 1.000000, 0.814697, -0.520996, 0.155273, 145.080566, 14.526371, -15.014652,right_up
55481, 1.000000, 0.803467, -0.324585, 0.264893, 127.319366, 5.065918, -18.676758,right_up
55501, 1.000000, 0.823608, -0.139526, 0.345215, 34.240723, -8.483887, -18.432617,right_up
55521, 1.000000, 0.811157, -0.387329, 0.301270, -35.583496, -21.240234, -21.911621,right_up
55541, 1.000000, 0.833618, -0.456421, 0.263184, -8.544922, -27.099617, -33.020020,right_up
55561, 1.000000, 0.875366, -0.405640, 0.245605, 9.094238, -29.846199, -37.170410,right_up
55581, 1.000000, 0.931030, -0.424438, 0.197876, 56.884781, -27.465828, -43.640137,right_up
55601, 1.000000, 0.958618, -0.313599, 0.178589, 89.721710, -27.587898, -44.738785,right_up
55621, 1.000000, 0.968262, -0.185547, 0.171021, 70.678711, -28.747566, -34.851074,right_up
55641, 1.000000, 0.976929, -0.213501, 0.147949, 4.516602, -28.076180, -16.845703,right_up
55661, 1.000000, 0.895142, -0.301758, -0.122559, 154.174805, -42.114258, -38.208008,right_up
55681, 1.000000, 0.850342, 0.173462, -0.195435, 122.070343, -23.681648, -22.216805,right_up
55701, 1.000000, 0.907715, 0.242065, 0.015015, 63.598648, -17.700195, -11.169437,right_up
55721, 1.000000, 0.839966, -0.113525, 0.098511, -14.709476, -57.067886, 4.760742,right_up
55741, 1.000000, 0.820801, -0.389404, -0.021240, 47.363297, -43.457031, 6.225588,right_up
55761, 1.000000, 0.838867, -0.406860, -0.190552, 186.828674, -27.221687, -5.554201,right_up
55781, 1.000000, 0.922485, -0.077759, -0.153931, 275.817871, -35.644531, -11.352543,right_up
55801, 1.000000, 1.194580, -0.148804, 0.181641, 242.492737, -35.705566, -6.347658,right_up
55821, 1.000000, 1.329224, 0.158569, 0.450073, 108.337433, 86.120605, 7.690432,right_up
55841, 1.000000, 1.327759, 0.237549, 0.374390, -60.363785, 135.864258, 24.475105,right_up
55861, 1.000000, 0.981812, -0.074463, 0.319336, -78.063965, 145.263672, 13.183598,right_up
55881, 1.000000, 0.696045, -0.328247, 0.432251, 1.586915, 108.337433, -1.586915,right_up
55901, 1.000000, 0.702759, -0.239990, 0.642090, 41.503906, 58.288589, -6.164553,right_up
55921, 1.000000, 0.885010, -0.156494, 0.830688, 24.108894, 19.714355, -7.812502,right_up
55941, 1.000000, 0.979126, -0.144165, 0.910400, -8.056641, -3.967286, -11.962894,right_up
55961, 1.000000, 0.991577, -0.154175, 0.820190, -27.282722, -24.353035, -14.587406,right_up
55981, 1.000000, 0.993896, -0.163696, 0.656250, 8.056641, -50.231949, -18.249512,right_up
56001, 1.000000, 1.005249, -0.110352, 0.565430, -6.408693, -64.758301, -17.578125,right_up
56021, 1.000000, 1.011841, -0.132813, 0.462646, -9.582520, -72.387695, -15.563969,right_up
56041, 1.000000, 1.005371, -0.054321, 0.413940, -25.695808, -72.204590, -12.512211,right_up
56061, 1.000000, 0.983032, -0.093872, 0.328369, -50.781265, -67.321777, -9.155273,right_up
56081, 1.000000, 0.924683, -0.185791, 0.195679, -20.446777, -64.208984, -12.146000,right_up
56101, 1.000000, 0.940430, -0.110474, 0.172485, 13.366703, -64.636230, -15.502934,right_up
56121, 1.000000, 0.935303, -0.033936, 0.140503, -26.245125, -55.908218, -7.263186,right_up
56141, 1.000000, 0.918701, -0.058838, 0.076660, -55.786148, -42.175293, -1.403809,right_up
56161, 1.000000, 0.884766, -0.207642, 0.058838, -40.954590, -37.841797, -2.624512,right_up
56181, 1.000000, 0.886353, -0.135864, 0.039917, -10.803223, -32.836914, -1.892090,right_up
56201, 1.000000, 0.878784, -0.059204, 0.016235, -26.000984, -29.174812, 7.324221,right_up
56221, 1.000000, 0.878052, -0.115112, -0.015015, -37.841797, -25.207527, 15.075687,right_up
56241, 1.000000, 0.865356, -0.165039, -0.074707, -24.658211, -24.169930, 17.517090,right_up
56261, 1.000000, 0.856079, -0.144409, -0.100708, -12.939457, -24.414070, 19.775391,right_up
56281, 1.000000, 0.853516, -0.173340, -0.170654, -1.159668, -21.362305, 20.751953,right_up
56301, 1.000000, 0.845215, -0.227051, -0.262451, 15.258793, -16.235352, 18.859863,right_up
56321, 1.000000, 0.887085, -0.263062, -0.291870, 70.312500, -8.117676, 8.605957,right_up
56341, 1.000000, 1.007568, -0.258545, -0.121582, 77.697754, 18.493652, 4.516602,right_up
56361, 1.000000, 1.169434, -0.177246, 0.042358, 99.060089, 53.955093, -5.920412,right_up
56381, 1.000000, 1.205444, -0.119019, 0.131714, 78.491211, 93.139679, -14.587406,right_up
56401, 1.000000, 1.104370, -0.141968, 0.158081, 95.336945, 112.182648, -28.625496,right_up
56421, 1.000000, 0.958862, -0.021240, 0.242188, 81.848145, 113.342316, -33.569336,right_up
56441, 1.000000, 0.865845, -0.035645, 0.370972, 23.864754, 98.632843, -22.216805,right_up
56461, 1.000000, 0.909302, -0.110962, 0.518433, 23.132332, 70.129395, -16.906738,right_up
56481, 1.000000, 1.039673, -0.071655, 0.658447, 32.470703, 39.306641, -15.258793,right_up
56501, 1.000000, 1.035645, -0.061279, 0.748291, 53.466812, 25.939949, -17.639160,right_up
56521, 1.000000, 0.992676, -0.024658, 0.721191, 42.724609, 10.986328, -13.977055,right_up
56541, 1.000000, 0.955566, -0.020752, 0.649658, 34.790039, -9.155273, -9.887695,right_up
56561, 1.000000, 0.888916, -0.043579, 0.523071, 22.583015, -30.822762, -3.234864,right_up
56581, 1.000000, 0.870117, -0.081299, 0.386353, 26.245125, -50.476089, -0.183106,right_up
56601, 1.000000, 0.882324, -0.122681, 0.290771, 34.057617, -60.363785, 0.061035,right_up
56621, 1.000000, 0.918457, -0.095947, 0.261963, 31.860359, -58.898941, -1.342773,right_up
56641, 1.000000, 0.946777, -0.088379, 0.218872, 23.010262, -52.001968, -4.394531,right_up
56661, 1.000000, 0.944946, -0.107666, 0.184570, 7.324221, -41.503906, -7.873537,right_up
56681, 1.000000, 0.931763, -0.052368, 0.123901, 33.081055, -28.625496, -17.883301,right_up
56701, 1.000000, 0.928345, -0.018799, 0.114990, 19.592285, -20.019531, -15.930180,right_up
56721, 1.000000, 0.940063, -0.011230, 0.139282, 11.108402, -12.634281, -14.343266,right_up
56741, 1.000000, 1.031738, -0.111084, 0.164673, 36.010742, -8.422852, -18.554688,right_up
56761, 1.000000, 1.001953, 0.145020, 0.149780, 28.015144, -8.300781, -20.141602,right_up
56781, 1.000000, 0.915894, 0.135864, 0.139648, -27.954109, -8.361816, -14.526371,right_up
56801, 1.000000, 0.850220, -0.095215, 0.125244, 16.174316, -9.765625, -20.812988,right_up
56821, 1.000000, 0.885376, 0.000000, 0.136108, 56.152359, -11.291508, -20.935059,right_up
56841, 1.000000, 0.862183, 0.006592, 0.164917, 44.982925, -12.329105, -8.300781,right_up
56861, 1.000000, 0.882080, 0.089600, 0.182617, 4.333496, -15.380863, 6.774904,right_up
56881, 1.000000, 0.905640, -0.057251, 0.086426, -9.277344, -21.606445, 15.197758,right_up
56901, 1.000000, 0.917358, -0.128418, 0.026245, 40.405273, -27.343758, 2.258301,right_up
56921, 1.000000, 0.922485, -0.057129, -0.002075, 84.472656, -25.390633, -10.498047,right_up
56941, 1.000000, 0.861938, -0.060303, -0.045166, 67.443848, -18.737793, -12.146000,right_up
56961, 1.000000, 0.858154, -0.197266, -0.144043, 104.064972, -12.878422, -22.705086,right_up
56981, 1.000000, 0.957153, 0.025024, -0.055420, 83.312988, -0.549316, -26.367195,right_up
57001, 1.000000, 1.112915, -0.088867, 0.055420, 66.589355, 22.277840, -38.757324,right_up
57021, 1.000000, 1.130615, -0.170288, 0.059692, 159.484863, 45.471207, -79.223633,right_up
57041, 1.000000, 1.076660, 0.182251, 0.043213, 231.933655, 61.889664, -122.558624,right_up
57061, 1.000000, 1.017944, 0.809082, 0.257690, 42.785645, 65.307617, -109.313995,right_up
57081, 1.000000, 1.006104, 0.459839, 0.364258, -79.772949, 71.533203, -81.054688,right_up
57101, 1.000000, 0.912231, 0.285034, 0.411743, -79.833984, 51.879898, -41.137695,right_up
57121, 1.000000, 0.931152, 0.447510, 0.486694, -2.258301, 23.986824, -21.911621,right_up
57141, 1.000000, 0.960205, 0.519043, 0.499756, 35.339355, 3.906251, -4.699707,right_up
57161, 1.000000, 0.963745, 0.522339, 0.498413, 48.950211, -7.629396, 8.422852,right_up
57181, 1.000000, 0.974365, 0.485962, 0.449219, 54.016129, -18.371582, 17.211914,right_up
57201, 1.000000, 0.966187, 0.365601, 0.379883, 57.617203, -30.517586, 25.268562,right_up
57221, 1.000000, 0.938477, 0.281738, 0.288574, 77.453613, -42.358398, 27.954109,right_up
57241, 1.000000, 0.955200, 0.241455, 0.241333, 113.830597, -53.222672, 25.939949,right_up
57261, 1.000000, 0.957153, 0.260132, 0.221069, 116.333038, -57.861343, 29.052742,right_up
57281, 1.000000, 0.975342, 0.253296, 0.175781, 104.126007, -58.654800, 31.677254,right_up
57301, 1.000000, 0.923096, 0.169800, 0.058960, 90.881378, -59.814468, 28.991707,right_up
57321, 1.000000, 0.933594, 0.219727, 0.051880, 80.810547, -58.837906, 24.536140,right_up
57341, 1.000000, 0.908569, 0.159668, 0.012207, 52.612320, -55.175797, 26.184090,right_up
57361, 1.000000, 0.875488, 0.084473, -0.068726, 50.598160, -53.833023, 25.756844,right_up
57381, 1.000000, 0.854370, 0.090088, -0.096802, 37.841797, -50.842300, 26.489265,right_up
57401, 1.000000, 0.843628, 0.039917, -0.126465, 36.682129, -44.616714, 22.583015,right_up
57421, 1.000000, 0.855225, -0.057617, -0.182251, 42.419434, -36.132813, 14.953617,right_up
57441, 1.000000, 0.870728, 0.012451, -0.210205, 36.743164, -26.977547, 6.652834,right_up
57461, 1.000000, 0.882568, -0.103394, -0.265991, 13.549809, -15.563969, -2.014160,right_up
57481, 1.000000, 0.902710, -0.227173, -0.331421, 40.466309, -1.098633, -23.071297,right_up
57501, 1.000000, 0.947144, -0.037354, -0.341797, 36.560059, 27.893074, -63.598648,right_up
57521, 1.000000, 1.022339, 0.228027, -0.242065, -37.231445, 57.006851, -89.843781,right_up
57541, 1.000000, 0.992676, 0.280884, -0.240479, -111.572296, 83.923340, -102.050812,right_up
57561, 1.000000, 0.937378, 0.355713, -0.119263, -119.018585, 95.397980, -101.623566,right_up
57581, 1.000000, 0.870117, 0.393921, 0.072876, -74.768066, 90.637238, -91.369659,right_up
57601, 1.000000, 0.882446, 0.715820, 0.304443, -60.363785, 75.012207, -69.458008,right_up
57621, 1.000000, 0.913818, 0.784058, 0.390503, -90.637238, 55.786148, -37.902832,right_up
57641, 1.000000, 0.949097, 0.737183, 0.442261, -74.096680, 32.897949, -12.573246,right_up
57661, 1.000000, 0.964111, 0.703125, 0.439209, -49.377457, 9.643555, 8.850098,right_up
57681, 1.000000, 0.982300, 0.688110, 0.413696, -39.672852, -9.765625, 26.855476,right_up
57701, 1.000000, 0.987183, 0.592651, 0.349976, -40.100098, -24.292000, 42.236328,right_up
57721, 1.000000, 0.953003, 0.366821, 0.219604, -6.103518, -39.672852, 52.185074,right_up
57741, 1.000000, 0.949097, 0.325317, 0.160156, 20.202637, -45.532242, 52.429214,right_up
57761, 1.000000, 0.937866, 0.290527, 0.118530, 29.174812, -45.898453, 49.804703,right_up
57781, 1.000000, 0.921387, 0.260132, 0.077393, 33.386230, -44.738785, 44.677750,right_up
57801, 1.000000, 0.903564, 0.225830, 0.061523, 13.000492, -40.466309, 43.212891,right_up
57821, 1.000000, 0.892090, 0.111084, -0.001831, 5.676271, -36.254883, 40.405273,right_up
57841, 1.000000, 0.930664, 0.073242, -0.036011, 20.568848, -32.592773, 32.836914,right_up
57861, 1.000000, 0.929321, 0.164551, -0.003906, 15.625004, -26.550301, 26.062019,right_up
57881, 1.000000, 0.929443, 0.200073, 0.012085, -12.939457, -19.348145, 21.057129,right_up
57901, 1.000000, 0.892944, 0.119873, -0.028931, -33.081055, -16.296387, 18.188477,right_up
57921, 1.000000, 0.857422, -0.000977, -0.108765, -9.704590, -19.897461, 12.390141,right_up
57941, 1.000000, 0.842651, -0.012451, -0.130859, 17.822266, -21.545410, 8.239746,right_up
57961, 1.000000, 0.819458, -0.080200, -0.172729, 57.495132, -20.385742, 0.061035,right_up
57981, 1.000000, 0.827148, -0.018555, -0.164429, 79.101563, -15.686039, -7.934572,right_up
58001, 1.000000, 0.832275, -0.116211, -0.187622, 61.157242, -3.112794, -12.512211,right_up
58021, 1.000000, 0.812256, -0.358765, -0.390991, 97.717316, 13.244633, -31.433113,right_up
58041, 1.000000, 0.965698, -0.039063, -0.427979, 109.130890, 33.203125, -66.223145,right_up
58061, 1.000000, 0.991577, 0.511719, -0.092529, 19.592285, 69.213867, -108.642609,right_up
58081, 1.000000, 1.028931, 0.552490, -0.018311, -162.109375, 113.891632, -121.276886,right_up
58101, 1.000000, 0.907471, 0.323608, -0.059326, -238.464417, 132.568359, -108.703644,right_up
58121, 1.000000, 0.862671, 0.541382, 0.387695, -131.896973, 111.938507, -86.181641,right_up
58141, 1.000000, 0.870972, 0.744385, 0.635254, -126.281769, 90.515167, -57.800308,right_up
58161, 1.000000, 0.924316, 0.923706, 0.777588, -166.198730, 64.941406, -24.292000,right_up
58181, 1.000000, 0.873901, 0.453735, 0.699829, -132.812500, 30.395515, -2.197266,right_up
58201, 1.000000, 0.843750, 0.442505, 0.704468, -31.433113, -7.324221, 6.591799,right_up
58221, 1.000000, 0.913574, 0.497070, 0.645142, 36.987305, -31.188972, 15.197758,right_up
58241, 1.000000, 0.951416, 0.497559, 0.568237, 53.894058, -44.494644, 24.658211,right_up
58261, 1.000000, 0.941040, 0.517090, 0.525024, 42.785645, -51.147476, 31.860359,right_up
58281, 1.000000, 0.922852, 0.476318, 0.441406, 3.662110, -56.213394, 38.818359,right_up
58301, 1.000000, 0.882568, 0.307739, 0.330566, 4.028320, -64.208984, 38.635254,right_up
58321, 1.000000, 0.852173, 0.209106, 0.209595, 54.870621, -72.326660, 32.775879,right_up
58341, 1.000000, 0.857300, 0.256958, 0.154175, 66.284180, -71.777344, 31.188972,right_up
58361, 1.000000, 0.858643, 0.228516, 0.088989, 67.199707, -68.908691, 31.127937,right_up
58381, 1.000000, 0.856567, 0.289307, 0.065552, 52.063004, -63.415543, 33.569336,right_up
58401, 1.000000, 0.878052, 0.226929, 0.018066, 27.282722, -55.664078, 37.231445,right_up
