timestamp,ax,ay,az,gx,gy,gz,activity
1456593, 0.349854, -0.332397, 0.884033, -5.004883, -0.915528, 4.638672,nothing_right
1456613, 0.345215, -0.358765, 0.885254, 2.746582, -3.051759, 2.990724,nothing_right
1456633, 0.345703, -0.341553, 0.883667, 1.953125, -2.929688, 1.647950,nothing_right
1456653, 0.344360, -0.342285, 0.873901, 0.732422, -3.540040, 1.220703,nothing_right
1456673, 0.348267, -0.343750, 0.870605, -0.549316, -3.723145, 0.976563,nothing_right
1456693, 0.356201, -0.348022, 0.864258, -0.610352, -3.295899, 1.098633,nothing_right
1456713, 0.358521, -0.341797, 0.849609, -1.525879, -2.075195, 1.525879,nothing_right
1456733, 0.353394, -0.345825, 0.852295, -5.493164, -0.610352, 1.708985,nothing_right
1456753, 0.351929, -0.366699, 0.863647, -1.220703, -0.732422, 0.549316,nothing_right
1456773, 0.356689, -0.355225, 0.865234, 1.831055, -0.366211, -0.732422,nothing_right
1456793, 0.353882, -0.353027, 0.866333, 2.197266, 0.183106, -1.892090,nothing_right
1456813, 0.349243, -0.351318, 0.869507, 2.502441, 0.183106, -2.746582,nothing_right
1456833, 0.358032, -0.347412, 0.869751, 0.854492, 1.037598, -2.502441,nothing_right
1456853, 0.354858, -0.348999, 0.870972, 1.464844, 1.159668, -2.624512,nothing_right
1456873, 0.355957, -0.347412, 0.874390, 1.953125, 0.549316, -3.112794,nothing_right
1456893, 0.357422, -0.344238, 0.880127, 3.784181, -0.610352, -3.906251,nothing_right
1456913, 0.362549, -0.340210, 0.885986, 3.662110, -0.976563, -3.784181,nothing_right
1456933, 0.361694, -0.333374, 0.885010, 1.220703, -0.427246, -3.234864,nothing_right
1456953, 0.353271, -0.338379, 0.879395, 0.976563, -1.098633, -3.601075,nothing_right
1456973, 0.357056, -0.323608, 0.872314, 2.075195, -2.502441, -3.601075,nothing_right
1456993, 0.362671, -0.322754, 0.869141, 0.061035, -2.746582, -2.197266,nothing_right
1457013, 0.367798, -0.330933, 0.870361, -1.770020, -1.953125, -0.732422,nothing_right
1457033, 0.368286, -0.333130, 0.874023, 0.366211, -1.525879, -1.403809,nothing_right
1457053, 0.364990, -0.323486, 0.865967, 4.577637, -1.464844, -1.831055,nothing_right
1457073, 0.360962, -0.321045, 0.864136, 1.220703, -0.549316, -1.464844,nothing_right
1457093, 0.358398, -0.327637, 0.867676, 0.061035, -0.305176, -1.220703,nothing_right
1457113, 0.366577, -0.334595, 0.867432, 0.366211, -0.305176, -0.976563,nothing_right
1457133, 0.371582, -0.337891, 0.871338, 1.708985, -0.549316, -1.037598,nothing_right
1457153, 0.370239, -0.340576, 0.879639, 3.906251, -0.549316, -1.281738,nothing_right
1457173, 0.365601, -0.331299, 0.873901, 3.234864, -0.366211, -1.525879,nothing_right
1457193, 0.361816, -0.329224, 0.869385, 1.953125, -0.793457, -1.953125,nothing_right
1457213, 0.365845, -0.328979, 0.868896, 1.281738, -1.281738, -1.953125,nothing_right
1457233, 0.369019, -0.334229, 0.875732, -1.281738, -0.488281, -1.525879,nothing_right
1457253, 0.374878, -0.342407, 0.885254, 5.432129, -1.281738, -3.051759,nothing_right
1457273, 0.369141, -0.328247, 0.880737, 6.530764, -2.014160, -3.784181,nothing_right
1457293, 0.369141, -0.315063, 0.869995, 3.723145, -2.868653, -3.540040,nothing_right
1457313, 0.370605, -0.318848, 0.870728, -2.441406, -2.563477, -2.319336,nothing_right
1457333, 0.372192, -0.337769, 0.875366, -1.525879, -2.929688, -2.502441,nothing_right
1457353, 0.378540, -0.336548, 0.881104, 4.455566, -4.089355, -4.211426,nothing_right
1457373, 0.381226, -0.323975, 0.877441, 8.178711, -5.004883, -5.676271,nothing_right
1457393, 0.381348, -0.310059, 0.868042, 8.300781, -5.126953, -6.103518,nothing_right
1457413, 0.380127, -0.306030, 0.862793, 3.784181, -4.028320, -4.760742,nothing_right
1457433, 0.383667, -0.317017, 0.866821, 4.272461, -3.845216, -4.516602,nothing_right
1457453, 0.393311, -0.302002, 0.864136, 13.305668, -4.089355, -7.141115,nothing_right
1457473, 0.387207, -0.293457, 0.860229, 9.765625, -2.380371, -7.019045,nothing_right
1457493, 0.386963, -0.296387, 0.858643, 8.361816, -2.014160, -6.469728,nothing_right
1457513, 0.392822, -0.289307, 0.867065, 7.568361, -1.403809, -6.774904,nothing_right
1457533, 0.396851, -0.290649, 0.867432, 6.713869, -0.549316, -6.591799,nothing_right
1457553, 0.394653, -0.288940, 0.865723, 6.652834, 0.610352, -5.310059,nothing_right
1457573, 0.397705, -0.274292, 0.860840, 7.263186, 0.671387, -3.723145,nothing_right
1457593, 0.393066, -0.274902, 0.867432, 3.417970, 1.647950, -2.258301,nothing_right
1457613, 0.395752, -0.280396, 0.877075, 3.967286, 1.708985, -1.770020,nothing_right
1457633, 0.399414, -0.282104, 0.886230, 4.394531, 2.075195, -1.342773,nothing_right
1457653, 0.393433, -0.277832, 0.891113, 6.347658, 0.915528, -2.624512,nothing_right
1457673, 0.389160, -0.275146, 0.887695, 5.676271, -0.183106, -3.723145,nothing_right
1457693, 0.389893, -0.267334, 0.882446, 2.990724, -0.854492, -3.967286,nothing_right
1457713, 0.396240, -0.271118, 0.882446, 1.342773, -1.037598, -3.417970,nothing_right
1457733, 0.398926, -0.271484, 0.884888, -1.220703, -0.427246, -1.708985,nothing_right
1457753, 0.401611, -0.277954, 0.884644, 1.098633, -1.037598, -0.854492,nothing_right
1457773, 0.401855, -0.266724, 0.881958, 2.746582, -2.319336, -0.671387,nothing_right
1457793, 0.403198, -0.271118, 0.878784, 0.549316, -2.380371, -0.122070,nothing_right
1457813, 0.403076, -0.265747, 0.873657, -0.549316, -2.075195, -0.244141,nothing_right
1457833, 0.392212, -0.272461, 0.871338, -0.549316, -1.586915, -1.281738,nothing_right
1457853, 0.392944, -0.275513, 0.870117, 1.159668, -1.037598, -2.075195,nothing_right
1457873, 0.399536, -0.273560, 0.869263, 1.342773, -0.061035, -2.868653,nothing_right
1457893, 0.403198, -0.270508, 0.870361, 3.784181, 0.061035, -3.112794,nothing_right
1457913, 0.405518, -0.265869, 0.873657, 0.244141, 1.037598, -2.197266,nothing_right
1457933, 0.405396, -0.272339, 0.878296, -0.061035, 0.915528, -1.831055,nothing_right
1457953, 0.405029, -0.273926, 0.885986, 2.441406, 0.122070, -2.014160,nothing_right
1457973, 0.404053, -0.265869, 0.887695, 2.990724, -0.610352, -2.319336,nothing_right
1457993, 0.399902, -0.262939, 0.887573, 4.516602, -1.831055, -2.807618,nothing_right
1458013, 0.404907, -0.256836, 0.884277, 0.793457, -1.770020, -1.953125,nothing_right
1458033, 0.403442, -0.261353, 0.881226, -0.122070, -2.319336, -1.953125,nothing_right
1458053, 0.409790, -0.259399, 0.876221, 1.037598, -2.990724, -2.014160,nothing_right
1458073, 0.410034, -0.261353, 0.880005, 1.464844, -2.868653, -1.159668,nothing_right
1458093, 0.411133, -0.256470, 0.879761, 1.464844, -2.868653, -0.671387,nothing_right
1458113, 0.409668, -0.259155, 0.878540, 0.793457, -2.929688, -0.610352,nothing_right
1458133, 0.410400, -0.261353, 0.876709, 0.793457, -3.234864, -0.915528,nothing_right
1458153, 0.414429, -0.261230, 0.875122, 1.647950, -3.601075, -1.159668,nothing_right
1458173, 0.414551, -0.264771, 0.880615, 3.173829, -4.516602, -1.953125,nothing_right
1458193, 0.417480, -0.260498, 0.882690, 4.577637, -4.943848, -2.502441,nothing_right
1458213, 0.419189, -0.257935, 0.885864, 6.225588, -5.859377, -2.685547,nothing_right
1458233, 0.424805, -0.248535, 0.878784, 2.319336, -5.493164, -1.464844,nothing_right
1458253, 0.420288, -0.260010, 0.874756, -0.305176, -5.187988, -0.488281,nothing_right
1458273, 0.422729, -0.253784, 0.859375, -1.037598, -5.065918, -0.488281,nothing_right
1458293, 0.422729, -0.261719, 0.851318, -1.525879, -4.211426, -0.244141,nothing_right
1458313, 0.425903, -0.265503, 0.854614, 1.342773, -3.601075, -0.854492,nothing_right
1458333, 0.428833, -0.254639, 0.850220, 2.014160, -2.624512, -1.586915,nothing_right
1458353, 0.430786, -0.252930, 0.846558, 1.037598, -1.770020, -1.770020,nothing_right
1458373, 0.433350, -0.255737, 0.848389, 0.366211, 0.122070, -1.464844,nothing_right
1458393, 0.429199, -0.262207, 0.854492, 2.441406, 1.342773, -1.953125,nothing_right
1458413, 0.428101, -0.260254, 0.862427, 3.417970, 1.892090, -2.319336,nothing_right
1458433, 0.428833, -0.257813, 0.866333, 3.845216, 1.586915, -3.051759,nothing_right
1458453, 0.432373, -0.253540, 0.872681, 3.295899, 0.610352, -3.295899,nothing_right
1458473, 0.434570, -0.246704, 0.877930, -0.915528, 1.037598, -1.586915,nothing_right
1458493, 0.429443, -0.260864, 0.879272, 2.014160, 0.244141, -2.075195,nothing_right
1458513, 0.434326, -0.251343, 0.879272, 4.394531, -1.586915, -3.601075,nothing_right
1458533, 0.433350, -0.250366, 0.883057, 5.126953, -2.685547, -4.638672,nothing_right
1458553, 0.435181, -0.245850, 0.882446, 3.540040, -2.685547, -4.211426,nothing_right
1458573, 0.435059, -0.243530, 0.880371, 2.319336, -3.540040, -3.784181,nothing_right
1458593, 0.436035, -0.243286, 0.880249, 2.990724, -4.943848, -4.272461,nothing_right
1458613, 0.437378, -0.241699, 0.877686, 4.882813, -6.225588, -4.943848,nothing_right
1458633, 0.442139, -0.233521, 0.878540, 3.112794, -6.042482, -4.272461,nothing_right
1458653, 0.444580, -0.232666, 0.870850, 0.976563, -5.859377, -3.234864,nothing_right
1458673, 0.450195, -0.233765, 0.865479, -0.244141, -6.225588, -2.746582,nothing_right
1458693, 0.452881, -0.236694, 0.862671, 2.014160, -6.713869, -2.807618,nothing_right
1458713, 0.455566, -0.230957, 0.861938, 4.211426, -6.469728, -2.746582,nothing_right
1458733, 0.450195, -0.223511, 0.854370, 3.417970, -6.103518, -2.319336,nothing_right
1458753, 0.451294, -0.220337, 0.854126, -1.098633, -5.249023, -1.647950,nothing_right
1458773, 0.454224, -0.235229, 0.857788, -1.770020, -4.943848, -1.464844,nothing_right
1458793, 0.466309, -0.233521, 0.854248, 0.793457, -4.943848, -1.647950,nothing_right
1458813, 0.471191, -0.233154, 0.855225, 2.136230, -4.577637, -1.403809,nothing_right
